blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,1921,1,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,4,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,2388,1,2,1,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,1,2,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,1145,0,3,2,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,1,2,3,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,2551,1,2,4,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,4,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,2775,1,4,4,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,0,4,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,2295,1,7,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,3,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,238,498,53,86,113,55,222,412
0,2237,0,3,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,1,3,3,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,120,134,498,497,58,104,101,429,111
0,1046,1,5,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,2,5,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,1364,0,2,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,1,6,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,2130,0,3,6,4,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3232,1,6,3,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
